review_id,data,facility_id,facility_type,province,room,service,location,price,food_and_beverage,amenities,cleanliness,transportation,policy,others
11677,chuyến tuyệt vời resort cây xanh nhân viên thân thiện niềm nở gia đình lần đồ ăn ngon vừa miệng bãi biển sạch,palace_long_hai,resort,ho_chi_minh,0,2,2,0,2,0,2,0,0,2
718,nhân viên thân thiện nhiệt tình rum quản lý phòng tầng 4 van tầng 7 hỗ trợ nhóm nhiệt tình phòng đẹp vị trí tuyệt vời,dai_nam_boutique,hotel,ho_chi_minh,2,2,2,0,0,0,0,0,0,0
3817,buffet khá ngon không gian thoáng đãng,novotel_sai_gon,hotel,ho_chi_minh,0,0,0,0,2,0,0,0,0,2
6774,khách sạn cũ sạch sẽ giá hợp lý,windsor,hotel,ho_chi_minh,0,0,0,2,0,0,2,0,0,2
11187,tọa lạc thắng tam phút bãi biển tối dạo ngắm cảnh hiếm khách sạn gần biển dễ chịu,new_wave,resort,ho_chi_minh,0,0,2,0,0,0,0,0,0,2
10739,vị trí không tốt vắng vẻ phòng tuyệt vời nhận phòng trả khó khăn khách resort sao thân thiện chứng bền vững mượn xe đạp vườn rau miễn phí tiếng giá villa sao cao xe đạp dẫy villa bãi đỗ xe đạp lấy xe khoá khách chủ động di chuyển cần gọi xe điện nâng cấp khu vui chơi trẻ em nhà tuyệt vời nhân viên trang thiết bị cảnh quan,melia,resort,ho_chi_minh,2,2,-2,-1,0,-1,0,-1,0,2
14672,sạch sẽ lịch sự tối buồn,mira,hotel,ho_chi_minh,0,0,0,0,0,0,2,0,0,-1
9814,đối diện bãi sau ca sĩ hát rất hay,imperial,resort,ho_chi_minh,0,0,2,0,0,0,0,0,0,2
19740,tôi đã có một kỳ nghỉ tuyệt vời tại khách sạn này nhân viên vô cùng thân thiện và chu đáo phòng ốc sạch sẽ và thoải mái tiện nghi thì tuyệt vời vị trí hoàn hảo dễ dàng di chuyển đến các điểm tham quan,wink,hotel,ho_chi_minh,2,2,2,0,0,2,2,2,0,0
9289,khách sạn sang trọng trẻ trung dịch vụ oke đồ ăn ngon đẹp nhân viên xinh trai đẹp gái lâm luân nhiệt tình chuyên nghiệp quan tâm khách hàng,ibis,resort,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
6812,trung tâm thi ielts giấy tập trung hội đồng,windsor,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
3894,món ăn ngon sạch món chào mừng bánh mì trứng cá tầm ngon nhân viên phục vụ chuyên nghiệp tường vân an phục vụ dễ thương,novotel_sai_gon,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
9360,để quên đồ trả phòng gọi khách sạn giữ giúp ship nhanh,ibis,resort,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
15130,đẳng cấp năm sao,becamex,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
10656,đội ngũ nhân viên tệ không chuyên nghiệp không chủ động hỗ trợ khách khách tự xách đồ phòng nhân viên buffet sáng con tuổi đứng xếp hàng lấy cà phê pha máy nhân viên chen ngang pha khách khác mất lịch sự phòng thiết kế đẹp mùi tinh dầu spa dễ chịu ra vào mùa cao điểm đông toilet dơ vòi xịt lâu ngày không vệ sinh gớm vệ sinh sơ sài check out hỏi hỗ trợ mercure vũng tàu bãi biển riêng đi lưu ý biển dơ rác nhiều khoảnh nhỏ tắm không coi bãi biển riêng đăng đi biển không tắm biển nhà buồn kinh khủng hồ bơi nắng khủng khiếp không tán cây không mái che không dù bất tiện nhân viên hồ bơi cáu gắt nạt nộ khách nhân viên phân biệt đối xử xe hơi che dù dẫn qua đường xe máy coi vô hình bãi đậu xe bất tiện nhếch nhác xa khách sạn sâu bãi xe chung nhiều nhà nghỉ không bãi xe riêng khách sạn buffet sáng tương đối ổn mặt bằng chung khách sạn vũng tàu không ngon không dở ít món không chọn mercure vũng tàu quay lại lần trải nghiệm tệ,mecure,resort,ho_chi_minh,2,-2,0,0,-1,-1,-2,-1,0,-2
3701,nhân viên thắng thảo hà khanh đồ ăn ngon nhân viên tuyệt vời,nikko_sai_gon,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
7375,dịch vụ chu đáo lịch sự nhân viên nói tiếng ồn nút tai giường tiếng ồn chợ trời cuối tuần đổi tiền quầy lễ tân tỷ giá công bằng tiện lợi bữa sáng ngon phá vỡ cơn đói,des_art,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
6315,dịch vụ tốt nhân viên thân thiện,victory,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
12817,khách sạn đẹp tiện ích mùi thơm giá hợp lý tích cực có buffet sáng rất đa dạng và ngon chất lượng hơn tưởng tượng mình và mẹ ở phòng hai giường view biển rất đẹp nhân viên dễ thương chuyên nghiệp khách sạn này chồng mình tự book công nhận mười điểm mình và chồng sẽ chọn khách sạn này trong tương lai nếu có du lịch tới vũng tàu vào lần sau tích cực,sammy,hotel,ho_chi_minh,2,2,2,1,2,2,0,0,0,2
3646,món ăn tươi ngon nhân viên nhiệt tình thân thiện anh khoa thanh thảo,nikko_sai_gon,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
193,chào đón nồng nhiệt phòng ốc thoải mái chọn phòng đôi ba người ngủ thoải mái hai giường kê sát thành giường đôi rộng,au_lac_legend,hotel,ho_chi_minh,2,0,0,0,0,0,0,0,0,2
13415,thật tuyệt vời vị trí dịch vụ ăn uống đáng trải nghiệm,tran_chau,resort,ho_chi_minh,0,2,2,0,2,0,0,0,0,2
817,tư vấn chăm sóc khách hàng kém hỏi nhân viên tổng đài khách đánh golf sớm chuẩn bị hộp cơm nhân viên bảo nói nhân viên checkin hỏi tối đêm trước checkin trễ nói kịp nhân viên im re trả lời máy bận suốt,eastin_grand_hotel,hotel,ho_chi_minh,0,-2,0,0,0,0,0,0,0,0
19544,công tác ngắn ngày thành phố hồ chí minh chọn khách sạn wink phòng khách sạn mới sạch sẽ đầy đủ tiện nghi dịch vụ nhân viên vui vẻ nhiệt tình trải nghiệm tốt quầy bar cocktails pha chế bartender chí bảo tích cực,wink,hotel,ho_chi_minh,2,2,0,0,0,0,2,0,0,2
15811,la vela sài gòn hotel nằm ở góc ngã 4 đường nam kỳ khởi nghĩa một vị trí đắc địa khách sạn khá mới phòng đẹp sạch sẽ đầy đủ tiện nghi giá cả cao nhưng tương xứng với chất lượng nhân viên thân thiện nhanh nhẹn,la_vela,hotel,ho_chi_minh,2,2,2,-2,0,2,2,0,0,0
6161,hồng vân member fitness khách sạn sofitel trải nghiệm dịch vụ tuyệt vời máy móc thiết bị hiện đại phòng ốc sạch yoga rộng rãi ấm cúng lớp học phù hợp minh james hỗ trợ ân cần chu đáo vui trải nghiệm dịch vụ định giới thiệu người thân bạn bè trải nghiệm,sofitel,hotel,ho_chi_minh,0,2,0,0,0,2,2,0,0,2
15642,các bạn nhân viên hỗ trợ rất nhiệt tình,ibis_airport,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,0
4391,khách sạn tiệm bánh ngon nơi bán bánh ngọt ngon nhất ăn không thích ăn ngọt ngất ngây bánh không ngọt gắt vừa ăn kudos pastry team,park_hyatt_sai_gon,hotel,ho_chi_minh,0,0,0,0,2,0,0,0,0,2
11165,thảo phòng deluxe ocean phòng vừa ý view đẹp nhân viên nhiệt tình trực bờ biển nhiệt tình thông tròn người ra nhờ chụp ảnh chụp hình đẹp lên phòng quên quần áo không ngại tìm giúp bộ đồ versace quý trân trọng chuyến đi gia đình vui hài lòng tấm ảnh đẹp sống ảo quầy buffet không hài lòng xin trái cây lỡ lấy không ăn hết mang phòng nhân viên không chị quầy làm bếp lớn tiếng em gái xin trứng opla không chị làm việc mệt không đánh giá cao quầy buffet buổi sáng sao,melia,resort,ho_chi_minh,2,2,2,0,-1,0,0,0,0,2
4928,buffet tươi ngon khung cảnh sang trọng ấm cúng,pullman,hotel,ho_chi_minh,0,0,0,0,2,0,0,0,0,2
5553,khách sạn sao chuẩn quốc tế tọa lạc vị trí đắc địa trung tâm thành phố phố đi bộ nguyễn huệ thuận tiện công tác du lịch phòng nghỉ rộng rãi nội thất sang trọng tầm nhìn đẹp sông sài gòn thành phố dịch vụ chuyên nghiệp đội ngũ nhân viên thân thiện xử lý nhanh chóng tiện ích đầy đủ hồ bơi spa phòng gym nhà hàng buffet chất lượng cao gợi ý phòng club tầng cao view đẹp dịch vụ lounge cao cấp vị trí lý tưởng khám phá trung tâm tphcm ngày đêm,sheraton,hotel,ho_chi_minh,2,2,2,0,2,2,0,0,0,2
10800,tài xế đưa khách nghỉ dưỡng không phòng nội bộ tài xế nghỉ ngơi,melia,resort,ho_chi_minh,0,-2,0,0,0,0,0,-1,0,-2
17984,"tôi ở phòng trên tầng hai. phòng rộng rãi và sạch sẽ. nhân viên rất thân thiện. khu vực ăn sáng được bố trí đẹp mắt bên ngoài, nhưng tôi ước gì họ xử lý được vấn đề côn trùng.",continental,hotel,ho_chi_minh,2,2,0,0,1,0,2,0,0,0
239,tử tế không nói tiếng việt tiếng anh kỳ nghỉ thoải mái cảm ơn,au_lac_legend,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
12208,phòng sạch tiện nghi view đẹp buffet đa dạng ngon,pullman,hotel,ho_chi_minh,2,0,2,0,2,0,2,0,0,0
19584,wink thiếu dịch bệnh thiếu nhân lực hồ bơi không ổn công tác hồ bơi không cần thiết phòng nhỏ thiếu nhân lực bạn phục vụ khách tốt định đoan quầy lễ tân hài lòng bạn làm bữa sáng ít chất lượng phở ngon máy pha cà phê loại thức uống nóng thú vị không máy pha cà phê thông thường nơi lý tưởng công tác ngắn dài hạn ổn phòng không đủ lớn đủ tiện nghi bàn làm việc ủi đồ tầng m phòng ủi riêng cần thiết người mặc sơ mi view ổn phòng yên tĩnh nệm gối êm nơi gối cứng không ngủ tổng hợp tuyệt vời,wink,hotel,ho_chi_minh,1,2,0,0,2,2,0,0,0,2
11170,ban đầu đặt nhà ống trải nghiệm đúng trải nghiệm nhà ống cống phòng đặt đủ tấm nệm phòng đôi chăn mỏng đắp kín thân gỗ ẩm thấp hôi hét xì liên tục nhìn đi xin chỗ ngủ tốt không trải nghiệm giá phòng đặt thứ triệu đổi phòng bê tông cốt thép bù thêm phòng chán đời đèn đốm hỏng phòng nhìn cũ nước nóng mở buổi ấm tay nắm cửa hỏng sàn phòng bẩn vết lau ga mền dơ giường cát giấy dán tường cũ giờ thời wifi gà tầng đầu phát sữa tắm dầu gội hết nhân viên thêm đựng canh nước rửa chén sữa tắm dầu gội đầy chai nhấn chả nhân viên nam lễ tân buổi tối ngày thái độ khách hỏi xe đạp điện đâu hợp lý quy định khách sạn trả lời cộc lốc mặt khó ưa đâu chả khuôn viên cười cợt khó chịu nhà thoải mái sướng đến đi xin đi chung mọi người chỗ ban đầu đánh giá sợ mọi người chê hổng sai phòng đổi ở ống viêm mũi giá tiền dịch vụ nhận không xứng đáng,new_wave,resort,ho_chi_minh,-2,-2,0,-2,0,-1,-2,0,0,-2
16852,khách sạn 5 sao,caravelle,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,1
4237,quán cà phê tệ không tôn trọng khách việt không chụp hình máy cơ chụp không ồn ào không ảnh hưởng nước dở mắc không ghé lần,park_hyatt_sai_gon,hotel,ho_chi_minh,0,-1,0,-1,-1,0,0,0,-1,-1
5619,khách sạn dịch vụ chất lượng nhân viên thân thiện hỗ trợ khách nhiệt tình book lần sài gòn,sheraton,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
17300,bốn đứa ăn nhiều no banh chành hết ba trăm ba mươi nghìn tính ra chưa tới một trăm nghìn một đứa đồ ăn ngon giá học sinh sinh viên nêm nếm vừa miệng món mì tương đen mình thấy không ưng bụng lắm nước lọc miễn phí cứ kêu bình uống tha hồ hết xin thêm phục vụ dễ thương không gian quán cũng xinh xắn quán có chú hiền lành hiếu khách lắm chú tiếp đón nhiệt tình còn dắt xe dùm mình sẽ liên tục quay lại ủng hộ,continental,hotel,ho_chi_minh,0,2,0,1,1,0,0,2,0,1
8641,phòng view hồ bơi dịch vụ tốt thân thiện buffet ngon món ăn không quá nhiều ngon chất lượng,Fleur de Lys,resort,ho_chi_minh,2,2,0,0,2,2,0,0,0,2
5098,vị trí thoáng dễ tìm đồ đạc đa dạng phong phú phù hợp người bận rộn mua hàng nhanh,reverie,hotel,ho_chi_minh,0,0,2,0,0,0,0,0,0,2
14666,phòng ốc rộng rãi cảm giác như apartment,mira,hotel,ho_chi_minh,2,0,0,0,0,0,0,0,0,2
2243,phong cách trang nhã không kém sang trọng,lotte,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
16913,nét vấn vương sài gòn xưa,caravelle,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,1
3553,buffet dimsum xuất sắc nhân viên phúc dễ thương nhiệt tình món ăn ngon vừa miệng,nikko_sai_gon,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
19254,dịch vụ rất tốt,signature_m,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,0
8329,không gian thoáng mát thích hợp gia đình bé trải nghiệm hoạt động bé quay lần,camelia,resort,ho_chi_minh,0,0,1,0,0,2,0,0,0,2
5629,cf event tệ,sheraton,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,-1
10603,đặt phòng gần triệu view phòng xấu hụt hẫng hướng biển phòng ngột ngạt lần trải nghiệm bỏ chạy không quay lại trải nghiệm tết nửa đêm bạn rết to muốn xỉu chỗ,mecure,resort,ho_chi_minh,-2,0,2,-1,0,0,0,0,0,-2
4508,khách sạn sang trọng nằm lòng sài gòn phục vụ chu đáo lịch sự,park_hyatt_sai_gon,hotel,ho_chi_minh,0,2,2,0,0,0,0,0,0,2
18708,dịch vụ tốt nhân viên thân thiện bạn ngọc trung quầy nước vui vẻ hòa đồng,mai_house,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,0
12175,dịch vụ pullman tốt sơn xuân bar tầng 1 nhiệt tình phục vụ tốt gia đình hài lòng,pullman,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
14454,tuyệt vời rộng rãi phục vụ chu đáo,marriot,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
16531,khách sạn rất đẹp mọi thứ đều tốt nhưng mình không thích 1 bạn hostess tên lê,caravelle,hotel,ho_chi_minh,0,-1,0,0,0,0,0,0,0,1
15094,khách sạn sạch sẽ thoáng mát,becamex,hotel,ho_chi_minh,0,0,0,0,0,0,2,0,0,2
17467,khách sạn đa phần việt kiều người nước ngoài ở không gian làm hội nghị cũng tạm ổn hơi tệ chút về âm thanh,continental,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,0
2295,jw marriott sài gòn sang chảnh sảnh mùi sang chảnh phòng ốc rộng rãi bày biện đâu ra đấy giường ngủ quên trời đất ăn sáng bao la món á âu thích gắp ly cà phê pha đậm đà uống ngụm tỉnh người nhân viên lơ ngơ chạy tới hỏi han nhiệt tình hết cỡ,jw_marriott,hotel,ho_chi_minh,2,2,0,0,2,0,0,0,0,2
11804,mình hơi thất vọng về chiếc bàn rửa mặt này không đủ chỗ để đồ vệ sinh cá nhân một chai rửa mặt cũng không vừa bệ thấp mình phải cúi xuống khi dùng và nước bắn khắp nơi so với giá phòng thì theo mình chất lượng phòng thế này là kém khách sạn tập trung cho vẻ bề ngoài nhiều hơn là đầu tư vào trải nghiệm sử dụng phòng view ăn sáng buffet đẹp nhưng rất đông,premier_pearl,hotel,ho_chi_minh,-1,0,0,0,0,0,0,0,0,-1
20141,"sạch đẹp, giá phải chăng, phục vụ nhiệt tình.",renaissance,hotel,ho_chi_minh,0,2,0,1,0,0,2,0,0,0
18697,món ăn ngon hải sản tươi cách chế biến đa dạng nhiều lựa chọn bạn hiếu các bạn nhân viên phục vụ rất nhiệt tình hỗ trợ khách hàng,mai_house,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,0
14319,sạch đầy đủ tiện nghi,ciatadines,hotel,ho_chi_minh,0,0,0,0,0,0,2,0,0,2
17255,mấy bạn muốn giữ dáng như mình không biết ăn gì lưu tiệm bánh mì tham khảo,continental,hotel,ho_chi_minh,0,0,0,0,2,0,0,0,0,0
8691,resort oke đủ wow đầy đủ tiện nghi,Fleur de Lys,resort,ho_chi_minh,0,0,0,0,0,2,0,0,0,2
7082,nhân viên phục vụ hành lý khách không nhiệt tình,des_art,hotel,ho_chi_minh,0,-1,0,0,0,0,0,0,0,-1
4734,khách sạn tầm nhìn đẹp hầm giữ xe rộng rãi phòng sạch giá cả vừa phải,pullman,hotel,ho_chi_minh,2,0,0,-1,0,0,2,-1,0,2
8913,nhân viên lễ tân nhiệt tình vui vẻ phòng sạch theo phong cách cổ điển bể bơi nước mặn đẹp khu vui chơi trẻ ít đồ buffet sáng ít món đồ ăn ngon muỗi nhiều 31/5 2/6/2024,hotram_beach_boutique,resort,ho_chi_minh,2,2,0,0,1,1,2,0,0,-1
13046,dịch vụ hạng tiểu học phòng ốc thua nhà nghỉ đi trên mười người nên chọn khu khác nhân viên không học thức quát lại khách,tran_chau,resort,ho_chi_minh,-2,-2,0,0,0,0,0,0,0,-2
16862,đã đi trải nghiệm khá tốt,caravelle,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,1
19475,khách sạn vị trí thuận tiện gần ga tàu điện ngầm điểm tham quan chính di chuyển dễ dàng phòng sạch sẽ thoải mái giường êm ái đêm ngon giấc,signature_m,hotel,ho_chi_minh,2,0,2,0,0,0,2,2,0,0
11282,phòng new wave hotel rộng rãi thoáng mát view biển tuyệt đẹp,new_wave,resort,ho_chi_minh,2,0,2,0,0,0,0,0,0,2
14956,khách sạn du lịch nhóm tháng năm hai mươi hai mươi bốn,mira,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,0
19477,đêm nghỉ tuyệt vời đêm giao thừa phòng phòng ngủ nhìn thành phố sạch sẽ thoải mái rộng rãi,signature_m,hotel,ho_chi_minh,2,0,0,0,0,0,2,0,0,2
19389,nhân viên tên jay rất thân thiện anh ấy đã vui vẻ giúp chúng tôi chơi pickleball chúng tôi đã có một kỳ nghỉ rất thoải mái tại khách sạn,signature_m,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,0
11511,lễ tân thư tài xế dứa nhiệt tình thân thiện tận tình sớm hỗ trợ nhận phòng người lớn tuổi bé nhỏ cảm ơn,palace_long_hai,resort,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
5521,đẹp sang trọng phục vụ tận tình chu đáo,rex,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
11822,một trải nghiệm tệ tại đây phòng cách âm tệ phòng kế bên ăn nhậu là nguyên đêm khỏi ngủ lễ tân thì thái độ với khách mình gọi kêu check out trước giờ lễ tân lên kiểm tra phòng trễ rồi đổ là mình check out trễ phạt tiền phòng mình giải thích nói gọi cho bên em lên check out phòng trước mà họ nhất quyết không chịu,premier_pearl,hotel,ho_chi_minh,-1,-2,0,0,0,0,0,0,-1,-2
2701,phòng sạch đẹp,jw_marriott,hotel,ho_chi_minh,2,0,0,0,0,0,2,0,0,0
1701,đồ ăn ngon quay lại ăn nhân viên dễ thương nhiệt tình chu đáo nhân viên nami dễ thương,hilton,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,0
13597,khách sạn nằm ở vị trí đầu đường thùy vân nếu đi bộ tới khu vực trung tâm ăn uống cũng hơi xa. khách sạn không lớn lắm và không có khuôn viên để sống ảo. chỉ có thể chụp hình tạm ở khu vực cà phê ngoài trời. nhưng được cái lễ tân và dịch vụ ở đây thì 5 sao. mình đặt phòng hạng deluxe có 1 giường đôi 1 8x2m phòng cũng không rộng lắm lúc vào nhận phòng thì hơi còn mùi hôi chắc do mới dọn dẹp mình yêu cầu xử lý thì chút nữa quay lại mọi thứ ok. mình đi vào chủ nhật ăn sáng vào thứ 2 khách cũng không đông lắm nhưng đồ ăn buffet sáng cũng rất phong phú chuẩn 5 sao. tóm lại mọi thứ ok có phòng tập gym hồ bơi vô cực nhỏ nhưng về diện tích khách sạn nhỏ chỉ đạt 4 5 sao thôi,vias,hotel,ho_chi_minh,1,2,1,0,2,2,1,0,0,0
6969,khách sạn sao thích hợp hội nghị nghỉ dưỡng,windsor,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
18903,khách sạn bên ngoài cũ nhưng bên trong giữ chuẩn đẹp rộng rãi sạch sẽ giá phòng hợp lý nhân viên phục vụ nhiệt tình có sảnh chờ đẹp nước chào đón ngon,muong_thanh_grand,hotel,ho_chi_minh,2,2,0,2,0,0,2,0,0,2
16323,"Bữa sáng tự chọn rất đa dạng và ngon miệng. Hồ bơi trên sân thượng đã kín chỗ khi tôi dùng vào sáng sớm, nhưng khi tôi dùng vào buổi chiều thì có khoảng 15 khách nước ngoài, cảm giác hơi đông đúc. Khăn tắm không đủ, nên tôi phải xuống quầy lễ tân để phàn nàn.",bay,hotel,ho_chi_minh,0,0,0,0,2,-1,0,0,0,0
6220,tuyệt vời trải nghiệm sofitel hotel saigon không gian đẳng cấp giàu sang trọng lãng mạn cảm ơn biết ơn,sofitel,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
17235,thức ăn ship đến vị rất tệ đặc biệt phô mai cheddar ramen mong quán khắc phục,continental,hotel,ho_chi_minh,0,0,0,0,-2,0,0,0,0,0
87,khách sạn đẹp trung tâm thành phố nhân viên phục vụ nhiệt tình không gian đẹp,au_lac_legend,hotel,ho_chi_minh,0,2,2,0,0,0,0,0,0,2
18412,khách sạn đẹp sạch sẽ và vị trí thuận tiện nhưng nhân viên không nói được tiếng anh tốt,landmark,hotel,ho_chi_minh,0,-1,2,0,0,0,2,0,0,2
18391,thang máy đắt tiền nhưng lại là thảm họa đối với trải nghiệm của người dùng bạn sẽ không bao giờ tìm ra cách nó hoạt động gặp một vị khách khác bị lạc khi cố gắng đi lên sàn nhà của mình không có bất kỳ nút nào bên trong thang máy bạn không bao giờ có thể thay đổi ý định sang một tầng khác thiết kế kịch bản người dùng đầy lỗi đây là một khách sạn tuyệt vời nhưng thang máy thì thật đáng xấu hổ,landmark,hotel,ho_chi_minh,0,0,0,0,0,-2,0,-2,0,2
15347,khách sạn xinh xắn nơi như ở nhà đội ngũ nhân viên tốt bụng chuyên nghiệp tôi đã ở đó một tuần nói chung một trải nghiệm tốt,becamex,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
137,tốt,au_lac_legend,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
6973,khung cảnh đẹp thức ăn ngon,windsor,hotel,ho_chi_minh,0,0,0,0,2,0,0,0,0,2
11088,trải nghiệm melia villa hài lòng phong cách phục vụ nhân viên thân thiện nhân viên hỏi thăm gia đình hỗ trợ sử dụng xe điện di chuyển resort tuấn lái xe điện hỗ trợ gia đình dễ thương hướng dẫn khu chơi nghỉ ngơi,melia,resort,ho_chi_minh,0,2,0,0,0,1,0,1,0,2
15722,tốt lắm đẹp ạ,ibis_airport,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
1201,buffet dimsum ngon số 1 hồ bơi nước muối mùi thuốc tẩy trà chiều rẻ chất lượng bánh ngọt ngon tổng thể 5 sao sạch nhiệt tình đóng dấu khách tầng hầm gửi xe làm khó tài xế,equatorial,hotel,ho_chi_minh,0,2,0,0,2,2,2,-1,0,0
6122,phục vụ chu đáo nhiệt tình giang hùng đức nhân viên team banquet cảm ơn hỗ trợ,sofitel,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
15749,khách sạn tạm được,ibis_airport,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,1
12128,check in sớm không ưu tiên dọn phòng trước chờ 15h phòng quy định khách sạn cực kỳ khó chịu nhiều khách nằm la liệt chờ đợi không xứng 4 sao hồ bơi cao view đẹp nhỏ nhân viên không nhiệt tình phòng nhỏ giá cao,premier_pearl,hotel,ho_chi_minh,-1,-2,2,-1,0,-1,0,0,-2,-2
17864,đặt phòng tử tế nâng cấp phòng vòi sen đứng đi cùng bố mẹ lớn tuổi không sử dụng bồn tắm phòng bồn tắm,continental,hotel,ho_chi_minh,2,2,0,0,0,0,0,0,0,0
14126,không gian rộng rãi thoáng mát sạch sẽ món ăn đa dạng vừa miệng phục vụ vui vẻ năng động,vietsovpetro,resort,ho_chi_minh,0,2,0,0,2,0,2,0,0,2
13623,trước nhà vệ sinh phòng không có nổi 1 tấm thảm để lau chân ra giường dơ khách sạn 5 sao mà cách âm kém,vias,hotel,ho_chi_minh,-2,0,0,0,0,-1,-2,0,0,0
6297,dịch vụ tệ món chậm phút món đợi nhắc lần phục vụ món tệ,victory,hotel,ho_chi_minh,0,-1,0,0,0,0,0,0,0,-1
3928,ghé khách sạn sáng chủ nhật việc hài lòng vị trí ngã tư đường thuận tiện sảnh hội thảo nhỏ gọn sắp xếp gọn gàng tiệc buffet ngọt trái cây trà cà phê đơn giản ít món ngon sảnh hội thảo sang trọng sắp xếp gọn đẹp giấy bút nước lọc chuẩn bị sẵn bàn khách kẹo ngậm trưa ăn buffet tầng đầy đủ mặn ngọt nước uống trà cà phê nước lọc món ăn phong phú nêm nếm hợp khẩu vị bảo vệ giữ xe nhân viên phục vụ chu đáo,novotel_sai_gon,hotel,ho_chi_minh,0,2,2,0,2,0,0,2,0,2
14388,khách sạn đánh giá cao thái độ phục vụ nhân viên chuyên nghiệp thân thiện nhẹ nhàng hỗ trợ nhiệt tình khách hàng đầu bếp thân thiện chào hỏi cảm nhận khách hàng đồ ăn đồ uống ý kiến góp ý giá trị lớn fairfield bình dương đội ngũ nhân viên tuyệt vời,marriot,hotel,ho_chi_minh,0,2,0,0,1,0,0,0,0,2
19120,lịch sự,muong_thanh_grand,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,0
3607,ăn tối buffet hải sản nhân viên nhiệt tình phục vụ tốt đồ ăn ngon bò beef steak ngon sốt nấm ngon tuyệt,nikko_sai_gon,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
2331,góp ý chân thành bộ phận quản lý sales jw khách hàng đợi báo giá 5 ngày email 2 dòng báo giá không giải thích cách làm việc hời hợt coi thường khách hàng không xứng đáng thương hiệu jw vận hành làm việc sale bận không sắp xếp thời gian báo giá sự kiện xem xét lại vị trí công việc,jw_marriott,hotel,ho_chi_minh,0,-2,0,0,0,0,0,0,0,-2
11708,phục vụ tốt quang cảnh yên tĩnh mát mẻ bãi biển tốt hồ bơi chung ổn hồ bơi khu biệt thự nhỏ trang thiết bị phòng cũ thiết bị hư,palace_long_hai,resort,ho_chi_minh,-1,2,2,0,0,-1,0,0,0,2
2188,khách sạn sạch đẹp view sông đẹp thoáng mát 5 sao,lotte,hotel,ho_chi_minh,0,0,2,0,0,0,2,0,0,2
196,khách sạn sạch sẽ phòng rộng rãi trang bị đầy đủ tiện nghi cần thiết nhân viên thân thiện nhiệt tình hỗ trợ lưu trú,au_lac_legend,hotel,ho_chi_minh,2,2,0,0,0,2,2,0,0,0
12357,đồ ăn ngon phòng sạch sẽ đầy đủ tiện nghi gần trung tâm thương mại nhân viên không phân biệt đối xử khách mười sao khánh bell hỗ trợ nhiệt tình nhân viên thân thiện,pullman,hotel,ho_chi_minh,2,2,1,0,2,0,2,0,0,2
15955,nhà hàng phục vụ rất nhanh chóng nhân viên nhiệt tình dễ thương thân thiện,la_vela,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,0
14639,lễ tân thái độ tệ khách,mira,hotel,ho_chi_minh,0,-2,0,0,0,0,0,0,0,0
2669,điểm tổ chức sự kiện tốt,jw_marriott,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
